timestamp,hour_of_day,day_of_week,latitude,longitude,original-data,direction_of_movement
1365736508535,12,Friday,23.12509169,113.35948521,1,$
1365736539641,12,Friday,23.1246,113.35941,0,E
1365736570747,12,Friday,23.12495,113.35669,0,S
1365736601853,12,Friday,23.12462,113.3567,0,W
1365736632959,12,Friday,23.12444,113.3567,0,W
1365736664065,12,Friday,23.1245,113.35639,0,S
1365736695171,12,Friday,23.12452,113.35626,0,S
1365736726277,12,Friday,23.12478,113.35479,0,S
1365736757383,12,Friday,23.1251,113.3529,0,S
1365736788489,12,Friday,23.12524,113.35202,0,S
1365736819595,12,Friday,23.12581,113.34869,0,S
1365736850701,12,Friday,23.12604,113.34721,0,S
1365736881807,12,Friday,23.12615,113.34625,0,S
1365736912913,12,Friday,23.12627,113.34463,0,S
1365736944019,12,Friday,23.12774,113.34466,0,E
1365736975125,12,Friday,23.12993,113.34469,0,E
1365737006231,12,Friday,23.12995,113.34318,0,S
1365737037337,12,Friday,23.12955,113.34322,0,W
1365737068443,12,Friday,23.12801,113.34335,0,W
1365737099554,12,Friday,23.1280088,113.34328181,1,S
1365737142635,12,Friday,23.1272,113.34049,0,S
1365737185716,12,Friday,23.12798,113.34057,0,E
1365737228797,12,Friday,23.12792,113.34109,0,N
1365737271878,12,Friday,23.1286,113.34115,0,E
1365737314959,12,Friday,23.12875,113.3412,0,E
1365737358040,12,Friday,23.12898,113.34135,0,NE
1365737401121,12,Friday,23.12894,113.34156,0,N
1365737444202,12,Friday,23.12895,113.3417,0,N
1365737487283,12,Friday,23.12883,113.34252,0,N
1365737530364,12,Friday,23.1288,113.34277,0,N
1365737573445,12,Friday,23.12881,113.3429,0,N
1365737616526,12,Friday,23.12892,113.34327,0,N
1365737659607,12,Friday,23.12801,113.34335,0,W
1365737702690,12,Friday,23.1271986,113.34052618,1,S
1365737887993,12,Friday,23.1272,113.34049,0,S
1365738073296,12,Friday,23.12798,113.34057,0,E
1365738258599,12,Friday,23.12792,113.34109,0,N
1365738443902,12,Friday,23.12766,113.34108,0,E
1365738629205,12,Friday,23.12764,113.34108,0,W
1365738814511,12,Friday,23.1276255,113.34100296,1,S
1365739340201,13,Friday,23.12755,113.3411,0,NW
1365739865891,13,Friday,23.12666,113.34099,0,E
1365740391581,13,Friday,23.12652,113.34098,0,E
1365740917271,13,Friday,23.12656,113.34043,0,S
1365741442961,13,Friday,23.12662,113.33947,0,S
1365741968651,13,Friday,23.12673,113.33795,0,S
1365742494341,13,Friday,23.12816,113.33795,0,E
1365743020037,14,Friday,23.12814064,113.33795584,1,W
1365758798372,18,Friday,23.11651816,113.28099526,1,S
1365758828175,18,Friday,23.12033,113.284,0,NE
1365758857978,18,Friday,23.12004,113.28398,0,E
1365758887781,18,Friday,23.11993,113.28396,0,E
1365758917584,18,Friday,23.11976,113.28388,0,SE
1365758947387,18,Friday,23.11956,113.28387,0,E
1365758977190,18,Friday,23.11936,113.28388,0,W
1365759006993,18,Friday,23.11927,113.28364,0,S
1365759036796,18,Friday,23.11922,113.28352,0,SE
1365759066599,18,Friday,23.11917,113.28343,0,SE
1365759096402,18,Friday,23.11897,113.28316,0,SE
1365759126205,18,Friday,23.11821,113.28233,0,SE
1365759156008,18,Friday,23.1177,113.28191,0,SE
1365759185811,18,Friday,23.11764,113.28185,0,SE
1365759215614,18,Friday,23.1174,113.28186,0,W
1365759245417,18,Friday,23.11727,113.28183,0,E
1365759275220,18,Friday,23.11716,113.28177,0,SE
1365759305023,18,Friday,23.11698,113.28154,0,SE
1365759334826,18,Friday,23.11672,113.2811,0,SE
1365759364629,18,Friday,23.11661,113.28093,0,SE
1365759394451,18,Friday,23.1203332,113.28399106,1,NE
1365759410362,18,Friday,23.12444,113.28083,0,SW
1365759426273,18,Friday,23.12439,113.28122,0,N
1365759442184,18,Friday,23.1244,113.28132,0,N
1365759458095,18,Friday,23.12442,113.28152,0,N
1365759474006,18,Friday,23.12441,113.28163,0,N
1365759489917,18,Friday,23.12473,113.28167,0,E
1365759505828,18,Friday,23.1254,113.28166,0,W
1365759521739,18,Friday,23.12622,113.28161,0,W
1365759537650,18,Friday,23.12626,113.28148,0,S
1365759553561,18,Friday,23.1263,113.28145,0,SW
1365759569472,18,Friday,23.12685,113.28148,0,E
