timestamp,hour_of_day,day_of_week,latitude,longitude,original-data,direction_of_movement
1366683612519,11,Tuesday,23.12438276,113.36135848,1,$
1366686867939,12,Tuesday,23.12438276,113.36135848,1,stat
1366698081952,15,Tuesday,23.12438276,113.36135848,1,stat
1366711039172,18,Tuesday,23.087931,113.52135021,1,N
1366711049095,18,Tuesday,23.12139,113.4459,0,SW
1366711059018,18,Tuesday,23.12137,113.44648,0,N
1366711068941,18,Tuesday,23.12291,113.44644,0,W
1366711078864,18,Tuesday,23.12419,113.4464,0,W
1366711088787,18,Tuesday,23.12421,113.44812,0,N
1366711098710,18,Tuesday,23.12507,113.44811,0,W
1366711108633,18,Tuesday,23.12503,113.45098,0,N
1366711118556,18,Tuesday,23.12502,113.45151,0,N
1366711128479,18,Tuesday,23.12496,113.45461,0,N
1366711138402,18,Tuesday,23.12495,113.45514,0,N
1366711148325,18,Tuesday,23.12401,113.45502,0,E
1366711158248,18,Tuesday,23.12395,113.45501,0,E
1366711168171,18,Tuesday,23.12247,113.45481,0,E
1366711178094,18,Tuesday,23.12173,113.45468,0,E
1366711188017,18,Tuesday,23.12022,113.45448,0,E
1366711197940,18,Tuesday,23.12001,113.45443,0,E
1366711207863,19,Tuesday,23.11982,113.45435,0,SE
1366711217786,19,Tuesday,23.11968,113.45425,0,SE
1366711227709,19,Tuesday,23.11959,113.45414,0,SE
1366711237632,19,Tuesday,23.11946,113.45391,0,SE
1366711247555,19,Tuesday,23.11935,113.4536,0,S
1366711257478,19,Tuesday,23.11921,113.45347,0,SE
1366711267401,19,Tuesday,23.11911,113.45341,0,SE
1366711277324,19,Tuesday,23.11901,113.45339,0,E
1366711287247,19,Tuesday,23.11884,113.45339,0,W
1366711297170,19,Tuesday,23.11872,113.45344,0,NW
1366711307093,19,Tuesday,23.11859,113.45353,0,NW
1366711317016,19,Tuesday,23.11847,113.45373,0,NW
1366711326939,19,Tuesday,23.11837,113.45404,0,N
1366711336862,19,Tuesday,23.11828,113.45438,0,N
1366711346785,19,Tuesday,23.11785,113.4561,0,N
1366711356708,19,Tuesday,23.11781,113.45619,0,NW
1366711366631,19,Tuesday,23.11745,113.45774,0,N
1366711376554,19,Tuesday,23.11697,113.45974,0,N
1366711386477,19,Tuesday,23.11648,113.46184,0,N
