timestamp,hour_of_day,day_of_week,latitude,longitude,original-data,direction_of_movement
1366425853244,11,Saturday,23.1414381,113.37299895,1,$
1366429168779,12,Saturday,23.1414381,113.37299895,1,stat
1366429188355,12,Saturday,23.12773,113.36264,0,SE
1366429207931,12,Saturday,23.12832,113.3628,0,E
1366429227507,12,Saturday,23.12872,113.36284,0,E
1366429247083,12,Saturday,23.13016,113.36268,0,W
1366429266659,12,Saturday,23.13327,113.36233,0,W
1366429286235,12,Saturday,23.13347,113.36233,0,E
1366429305811,12,Saturday,23.13353,113.36238,0,NE
1366429325387,12,Saturday,23.13357,113.36243,0,NE
1366429344963,12,Saturday,23.13359,113.36256,0,N
1366429364539,12,Saturday,23.13334,113.36323,0,N
1366429384115,12,Saturday,23.13294,113.36431,0,N
1366429403691,12,Saturday,23.13226,113.36605,0,N
1366429423267,12,Saturday,23.13163,113.36752,0,NW
1366429442843,12,Saturday,23.13106,113.36867,0,NW
1366429462419,12,Saturday,23.13069,113.36931,0,NW
1366429481995,12,Saturday,23.12964,113.37103,0,NW
1366429501571,12,Saturday,23.12936,113.37147,0,NW
1366429521147,12,Saturday,23.12892,113.37221,0,NW
1366429540723,12,Saturday,23.12862,113.37278,0,NW
1366429560299,12,Saturday,23.12812,113.3738,0,NW
1366429579875,12,Saturday,23.12763,113.37478,0,NW
1366429599451,12,Saturday,23.12723,113.37558,0,NW
1366429619027,12,Saturday,23.12746,113.37559,0,E
1366429638603,12,Saturday,23.12752,113.37563,0,NE
1366429658179,12,Saturday,23.12758,113.3757,0,NE
1366429677755,12,Saturday,23.12767,113.37577,0,NE
1366429697331,12,Saturday,23.12867,113.37595,0,E
1366429716907,12,Saturday,23.12928,113.37606,0,E
1366429736483,12,Saturday,23.12955,113.37608,0,E
1366429756059,12,Saturday,23.12976,113.37609,0,E
1366429775635,12,Saturday,23.13014,113.37618,0,E
1366429795211,12,Saturday,23.13102,113.37641,0,E
1366429814787,12,Saturday,23.13251,113.37676,0,E
1366429834363,12,Saturday,23.13296,113.3768,0,E
1366429853939,12,Saturday,23.1332,113.37679,0,W
1366429873515,12,Saturday,23.13344,113.37675,0,W
1366429893091,12,Saturday,23.13366,113.37669,0,W
1366429912667,12,Saturday,23.13421,113.37646,0,SW
1366429932243,12,Saturday,23.13481,113.37617,0,SW
1366429951819,12,Saturday,23.13511,113.37607,0,W
1366429971395,12,Saturday,23.1353,113.37604,0,W
1366429990971,12,Saturday,23.13549,113.37602,0,W
1366430010547,12,Saturday,23.13582,113.37603,0,E
1366430030123,12,Saturday,23.13616,113.37608,0,E
1366430049699,12,Saturday,23.13698,113.37628,0,E
1366430069275,12,Saturday,23.13838,113.37662,0,E
1366430088851,12,Saturday,23.14164,113.37743,0,E
1366430108427,12,Saturday,23.14307,113.37779,0,E
1366430128003,12,Saturday,23.14377,113.37801,0,E
1366430147579,12,Saturday,23.14529,113.3786,0,E
1366430167155,12,Saturday,23.14542,113.37874,0,NE
1366430186731,12,Saturday,23.14565,113.3788,0,E
1366430206307,12,Saturday,23.1461,113.37884,0,E
1366430225883,12,Saturday,23.14665,113.37883,0,W
1366430245459,12,Saturday,23.14688,113.37872,0,SW
1366430265035,12,Saturday,23.14695,113.3787,0,W
1366430284611,12,Saturday,23.14753,113.37868,0,W
1366430304187,12,Saturday,23.14749,113.37844,0,S
1366430323763,12,Saturday,23.14727,113.37846,0,W
1366430343339,12,Saturday,23.14643,113.3785,0,W
1366430362915,12,Saturday,23.14589,113.3785,0,W
1366430382491,12,Saturday,23.14537,113.37841,0,E
1366430402067,13,Saturday,23.14509,113.37838,0,E
1366430421643,13,Saturday,23.14439,113.37808,0,SE
1366430441219,13,Saturday,23.14366,113.37782,0,E
1366430460795,13,Saturday,23.14312,113.37765,0,E
1366430480371,13,Saturday,23.14235,113.37746,0,E
1366430499947,13,Saturday,23.14166,113.37728,0,E
1366430519523,13,Saturday,23.1414,113.37707,0,SE
1366430539099,13,Saturday,23.14143,113.37703,0,SW
1366430558675,13,Saturday,23.14146,113.3769,0,S
1366430578251,13,Saturday,23.14148,113.37635,0,S
1366430597827,13,Saturday,23.14151,113.37619,0,S
1366430617403,13,Saturday,23.14175,113.37562,0,SW
1366430636979,13,Saturday,23.14176,113.37551,0,S
1366430656555,13,Saturday,23.14167,113.37309,0,S
1366430676166,13,Saturday,23.12748055,113.36379354,1,SE
1366439548365,15,Saturday,23.12444999,113.36263985,1,E
