timestamp,hour_of_day,day_of_week,latitude,longitude,original-data,direction_of_movement
1364695223298,11,Sunday,23.12496493,113.36116446,1,$
1364695238212,11,Sunday,23.13132,113.32707,0,S
1364695253126,11,Sunday,23.131,113.32706,0,E
1364695268040,11,Sunday,23.13104,113.32582,0,S
1364695282954,11,Sunday,23.13233,113.32586,0,E
1364695297868,11,Sunday,23.13347,113.32593,0,E
1364695312782,11,Sunday,23.1334,113.32684,0,N
1364695327696,11,Sunday,23.13336,113.32821,0,N
1364695342610,11,Sunday,23.13335,113.32841,0,N
1364695357524,11,Sunday,23.13337,113.32858,0,N
1364695372438,11,Sunday,23.13333,113.3295,0,N
1364695387352,11,Sunday,23.13329,113.33066,0,N
1364695402266,11,Sunday,23.13328,113.33095,0,N
1364695417180,11,Sunday,23.13325,113.33183,0,N
1364695432094,11,Sunday,23.13318,113.33317,0,N
1364695447008,11,Sunday,23.13313,113.33415,0,N
1364695461922,11,Sunday,23.1332,113.33453,0,N
1364695476836,11,Sunday,23.13364,113.33631,0,N
1364695491750,11,Sunday,23.13386,113.33716,0,N
1364695506664,11,Sunday,23.13403,113.33769,0,N
1364695521578,11,Sunday,23.13442,113.33864,0,N
1364695536492,11,Sunday,23.13505,113.34014,0,NE
1364695551406,11,Sunday,23.13512,113.34032,0,N
1364695566320,11,Sunday,23.13517,113.34037,0,NE
1364695581234,11,Sunday,23.13529,113.34072,0,N
1364695596148,11,Sunday,23.13542,113.34117,0,N
1364695611062,11,Sunday,23.1355,113.34153,0,N
1364695625976,11,Sunday,23.13568,113.34231,0,N
1364695640890,11,Sunday,23.13614,113.34437,0,N
1364695655804,11,Sunday,23.13625,113.34494,0,N
1364695670718,11,Sunday,23.13631,113.34526,0,N
1364695685632,11,Sunday,23.13629,113.34534,0,N
1364695700546,11,Sunday,23.13631,113.34543,0,N
1364695715460,11,Sunday,23.13633,113.34556,0,N
1364695730374,11,Sunday,23.13636,113.34597,0,N
1364695745288,11,Sunday,23.13634,113.34646,0,N
1364695760202,11,Sunday,23.1363,113.34682,0,N
1364695775116,11,Sunday,23.1362,113.34733,0,N
1364695790030,11,Sunday,23.13604,113.3482,0,N
1364695804944,11,Sunday,23.13578,113.34939,0,N
1364695819858,11,Sunday,23.13566,113.35016,0,N
1364695834772,11,Sunday,23.13555,113.3508,0,N
1364695849686,11,Sunday,23.13524,113.3525,0,N
1364695864600,11,Sunday,23.1352,113.3528,0,N
1364695879514,11,Sunday,23.13508,113.35362,0,N
1364695894428,11,Sunday,23.13464,113.35646,0,N
1364695909342,11,Sunday,23.13433,113.35857,0,N
1364695924256,11,Sunday,23.13429,113.35887,0,N
1364695939170,11,Sunday,23.13353,113.35872,0,E
1364695954084,11,Sunday,23.13309,113.35865,0,E
1364695968998,11,Sunday,23.13193,113.35843,0,E
1364695983912,11,Sunday,23.13181,113.35843,0,W
1364695998826,11,Sunday,23.13171,113.35846,0,W
1364696013740,11,Sunday,23.13161,113.35853,0,NW
1364696028654,11,Sunday,23.13152,113.35867,0,NW
1364696043568,11,Sunday,23.13147,113.35885,0,N
1364696058482,11,Sunday,23.13144,113.35979,0,N
1364696073396,11,Sunday,23.13143,113.36067,0,N
1364696088310,11,Sunday,23.13146,113.36246,0,N
1364696103224,11,Sunday,23.12985,113.36264,0,W
1364696118138,11,Sunday,23.12907,113.36274,0,W
1364696133052,11,Sunday,23.12868,113.36278,0,W
1364696147966,11,Sunday,23.1283,113.36273,0,E
1364696162880,11,Sunday,23.12814,113.36269,0,E
1364696177794,11,Sunday,23.1275,113.36252,0,E
1364696192708,11,Sunday,23.12711,113.36247,0,E
1364696207622,11,Sunday,23.12561,113.36231,0,E
1364696222536,11,Sunday,23.12434,113.36219,0,E
1364696237450,11,Sunday,23.12346,113.36212,0,E
1364696252364,11,Sunday,23.12363,113.36143,0,S
1364696267278,11,Sunday,23.12395,113.36147,0,E
1364696282192,11,Sunday,23.12399,113.36146,0,W
1364696297106,11,Sunday,23.12402,113.36142,0,SW
1364696312020,11,Sunday,23.12406,113.36108,0,S
1364696326934,11,Sunday,23.1241,113.36092,0,S
1364696341848,11,Sunday,23.12415,113.36084,0,SW
1364696356762,11,Sunday,23.12423,113.36078,0,SW
1364696371676,11,Sunday,23.12432,113.36074,0,SW
1364696386590,11,Sunday,23.12443,113.36075,0,E
1364696401504,11,Sunday,23.12495,113.36092,0,E
1364696416418,11,Sunday,23.12506,113.36098,0,NE
1364696431353,11,Sunday,23.13187117,113.32692899,1,S
1364696466240,11,Sunday,23.13105,113.32478,0,S
1364696501127,11,Sunday,23.13101,113.32575,0,N
1364696536014,11,Sunday,23.13101,113.32582,0,N
1364696570901,11,Sunday,23.13104,113.32582,0,E
1364696605788,11,Sunday,23.13233,113.32586,0,E
1364696640675,11,Sunday,23.13347,113.32593,0,E
1364696675562,11,Sunday,23.1334,113.32684,0,N
1364696710449,11,Sunday,23.13336,113.32821,0,N
1364696745336,11,Sunday,23.13335,113.32835,0,N
1364696780223,11,Sunday,23.13319,113.32824,0,SE
1364696815110,11,Sunday,23.13218,113.32819,0,E
1364696849997,11,Sunday,23.13125,113.32816,0,E
1364696884884,11,Sunday,23.13096,113.32815,0,E
1364696919771,11,Sunday,23.131,113.32706,0,S
1364696954658,11,Sunday,23.13114,113.32707,0,E
1364696989545,11,Sunday,23.13132,113.32707,0,E
1364697024434,11,Sunday,23.13118136,113.32479108,1,S
1364697042087,11,Sunday,23.13105,113.32478,0,E
1364697059740,11,Sunday,23.13101,113.32575,0,N
1364697077393,11,Sunday,23.13098,113.32588,0,N
1364697095046,11,Sunday,23.13097,113.32636,0,N
1364697112699,11,Sunday,23.1309,113.32815,0,N
1364697130352,11,Sunday,23.12975,113.32809,0,E
1364697148005,11,Sunday,23.1286,113.32803,0,E
1364697165658,11,Sunday,23.12848,113.32809,0,NW
1364697183311,11,Sunday,23.12775,113.32805,0,E
1364697200964,11,Sunday,23.12719,113.328,0,E
1364697218617,11,Sunday,23.12605,113.32796,0,E
1364697236270,11,Sunday,23.12524,113.32796,0,W
1364697253923,11,Sunday,23.12426,113.32795,0,E
1364697271576,11,Sunday,23.12373,113.32793,0,E
1364697289229,11,Sunday,23.12359,113.3279,0,E
1364697306882,11,Sunday,23.12343,113.32779,0,SE
1364697324535,11,Sunday,23.12334,113.32772,0,SE
1364697342188,11,Sunday,23.1232,113.32769,0,E
1364697359841,11,Sunday,23.12306,113.32772,0,W
1364697377494,11,Sunday,23.12299,113.32777,0,NW
1364697395147,11,Sunday,23.12292,113.32787,0,NW
1364697412800,11,Sunday,23.1229,113.32796,0,N
1364697430453,11,Sunday,23.1229,113.32809,0,N
1364697448106,11,Sunday,23.12297,113.32823,0,NE
1364697465759,11,Sunday,23.12304,113.32829,0,NE
1364697483412,11,Sunday,23.12318,113.32833,0,E
1364697501065,11,Sunday,23.12328,113.32832,0,W
1364697518718,11,Sunday,23.12339,113.32828,0,W
1364697536371,11,Sunday,23.12351,113.32816,0,SW
1364697554024,11,Sunday,23.12365,113.32811,0,W
1364697571677,11,Sunday,23.12424,113.32811,0,E
1364697589330,11,Sunday,23.12523,113.32812,0,E
1364697606983,11,Sunday,23.12533,113.32812,0,E
1364697624669,11,Sunday,23.12532576,113.32814151,1,N
1364697630263,11,Sunday,23.14086,113.37185,0,N
1364697635857,11,Sunday,23.14194,113.36923,0,S
1364697641451,11,Sunday,23.14235,113.36824,0,S
1364697647045,11,Sunday,23.14261,113.36757,0,S
1364697652639,11,Sunday,23.14285,113.36687,0,S
1364697658233,11,Sunday,23.14331,113.36533,0,S
1364697663827,11,Sunday,23.14396,113.36314,0,S
1364697669421,11,Sunday,23.14413,113.36255,0,S
1364697675015,11,Sunday,23.14432,113.36225,0,SW
1364697680609,11,Sunday,23.14443,113.36202,0,SW
1364697686203,11,Sunday,23.14452,113.36191,0,SW
1364697691797,11,Sunday,23.14593,113.36097,0,SW
1364697697391,11,Sunday,23.14625,113.36077,0,SW
1364697702985,11,Sunday,23.14638,113.3607,0,SW
1364697708579,11,Sunday,23.14667,113.36056,0,SW
1364697714173,11,Sunday,23.14687,113.36052,0,W
1364697719767,11,Sunday,23.1471,113.36051,0,W
1364697725361,11,Sunday,23.14723,113.36049,0,W
1364697730955,11,Sunday,23.14735,113.3604,0,SW
1364697736549,11,Sunday,23.14743,113.36026,0,SW
1364697742143,11,Sunday,23.14744,113.36014,0,S
1364697747737,11,Sunday,23.14742,113.36002,0,S
1364697753331,11,Sunday,23.14736,113.35989,0,SE
1364697758925,11,Sunday,23.14727,113.35979,0,SE
1364697764519,11,Sunday,23.14712,113.35973,0,E
1364697770113,11,Sunday,23.14622,113.3595,0,E
1364697775707,11,Sunday,23.14603,113.35946,0,E
1364697781301,11,Sunday,23.14581,113.35945,0,E
1364697786895,11,Sunday,23.14558,113.35948,0,W
1364697792489,11,Sunday,23.14502,113.35937,0,E
1364697798083,11,Sunday,23.14408,113.35918,0,E
1364697803677,11,Sunday,23.14292,113.35893,0,E
1364697809271,11,Sunday,23.14155,113.35866,0,E
1364697814865,11,Sunday,23.14071,113.35847,0,E
1364697820459,11,Sunday,23.14026,113.35834,0,E
1364697826053,11,Sunday,23.13966,113.35811,0,E
1364697831647,11,Sunday,23.13909,113.35784,0,SE
1364697837241,11,Sunday,23.13871,113.35763,0,SE
1364697842835,11,Sunday,23.13837,113.35741,0,SE
1364697848429,11,Sunday,23.13754,113.35676,0,SE
1364697854023,11,Sunday,23.13705,113.35627,0,SE
1364697859617,11,Sunday,23.13658,113.35571,0,SE
1364697865211,11,Sunday,23.13638,113.35545,0,SE
1364697870805,11,Sunday,23.13594,113.35478,0,SE
1364697876399,11,Sunday,23.13525,113.35362,0,SE
1364697881993,11,Sunday,23.13458,113.35249,0,SE
1364697887587,11,Sunday,23.13429,113.35208,0,SE
1364697893181,11,Sunday,23.13408,113.35186,0,SE
1364697898775,11,Sunday,23.13384,113.35165,0,SE
1364697904369,11,Sunday,23.13362,113.35152,0,SE
1364697909963,11,Sunday,23.13332,113.35137,0,SE
1364697915557,11,Sunday,23.13308,113.35129,0,E
1364697921151,11,Sunday,23.13284,113.35124,0,E
1364697926745,11,Sunday,23.13238,113.35122,0,E
1364697932339,11,Sunday,23.13205,113.35123,0,W
1364697937933,11,Sunday,23.13148,113.35129,0,W
1364697943527,11,Sunday,23.12891,113.35157,0,W
1364697949121,11,Sunday,23.12796,113.35168,0,W
1364697954715,11,Sunday,23.12776,113.35169,0,W
1364697960309,11,Sunday,23.1276,113.35164,0,E
1364697965903,11,Sunday,23.12739,113.35161,0,E
1364697971497,11,Sunday,23.12709,113.35162,0,W
1364697977091,11,Sunday,23.12613,113.35166,0,W
1364697982685,11,Sunday,23.12581,113.35157,0,E
1364697988279,11,Sunday,23.12562,113.35146,0,SE
1364697993873,11,Sunday,23.12553,113.35139,0,SE
1364697999467,11,Sunday,23.12546,113.35131,0,SE
1364698005061,11,Sunday,23.12538,113.35118,0,SE
1364698010655,11,Sunday,23.12552,113.35037,0,S
1364698016249,11,Sunday,23.12578,113.34891,0,S
1364698021843,11,Sunday,23.1259,113.34818,0,S
1364698027437,11,Sunday,23.12608,113.34696,0,S
1364698033031,11,Sunday,23.12621,113.34539,0,S
1364698038625,11,Sunday,23.12631,113.34395,0,S
1364698044219,11,Sunday,23.12634,113.34351,0,S
1364698049813,11,Sunday,23.12628,113.34349,0,E
1364698055407,11,Sunday,23.12604,113.34344,0,E
1364698061001,11,Sunday,23.12515,113.34343,0,E
1364698066595,11,Sunday,23.1237,113.34339,0,E
1364698072189,11,Sunday,23.12298,113.34339,0,W
1364698077783,11,Sunday,23.12252,113.34338,0,E
1364698083377,11,Sunday,23.12238,113.34334,0,E
1364698088971,11,Sunday,23.12226,113.34326,0,SE
1364698094565,11,Sunday,23.1222,113.34318,0,SE
1364698100159,11,Sunday,23.12216,113.34305,0,S
1364698105753,11,Sunday,23.12219,113.34232,0,S
1364698111347,11,Sunday,23.12227,113.3397,0,S
1364698116941,11,Sunday,23.12236,113.3381,0,S
1364698122535,11,Sunday,23.12245,113.33691,0,S
1364698128129,11,Sunday,23.12242,113.33668,0,S
1364698133723,11,Sunday,23.12249,113.33583,0,S
1364698139317,11,Sunday,23.1227,113.33412,0,S
1364698144911,11,Sunday,23.12284,113.33286,0,S
1364698150505,11,Sunday,23.12299,113.33102,0,S
1364698156099,11,Sunday,23.12306,113.33037,0,S
1364698161693,11,Sunday,23.12313,113.3302,0,S
1364698167287,11,Sunday,23.12319,113.32965,0,S
1364698172881,11,Sunday,23.12322,113.32923,0,S
1364698178475,11,Sunday,23.12327,113.3285,0,S
1364698184069,11,Sunday,23.1233,113.32838,0,S
1364698189663,11,Sunday,23.12335,113.3283,0,SW
1364698195257,11,Sunday,23.12342,113.32824,0,SW
1364698200851,11,Sunday,23.12346,113.32819,0,SW
1364698206445,11,Sunday,23.12353,113.32814,0,SW
1364698212039,11,Sunday,23.12383,113.3281,0,W
1364698217633,11,Sunday,23.12533,113.32812,0,E
1364698223275,11,Sunday,23.1407902,113.37181902,1,N
1364716148362,16,Sunday,23.13652729,113.3302473,1,S
1364716170585,16,Sunday,23.13157,113.32844,0,E
1364716192808,16,Sunday,23.13175,113.32845,0,E
1364716215031,16,Sunday,23.13188,113.32834,0,SW
1364716237254,16,Sunday,23.13228,113.32835,0,E
1364716259477,16,Sunday,23.13354,113.32841,0,E
1364716281700,16,Sunday,23.13605,113.32841,0,E
1364716303923,16,Sunday,23.14026,113.32841,0,E
1364716326146,16,Sunday,23.14095,113.32841,0,E
1364716348369,16,Sunday,23.14121,113.32857,0,NE
1364716370592,16,Sunday,23.14134,113.32872,0,NE
1364716392815,16,Sunday,23.14141,113.32883,0,NE
1364716415038,16,Sunday,23.14142,113.3291,0,N
1364716437261,16,Sunday,23.14144,113.32945,0,N
1364716459484,16,Sunday,23.14146,113.32977,0,N
1364716481707,16,Sunday,23.14151,113.33095,0,N
1364716503930,16,Sunday,23.14156,113.3321,0,N
1364716526153,16,Sunday,23.14152,113.33218,0,NW
1364716548376,16,Sunday,23.14152,113.33237,0,N
1364716570599,16,Sunday,23.14148,113.33247,0,N
1364716592822,16,Sunday,23.14145,113.33254,0,NW
1364716615045,16,Sunday,23.14136,113.33265,0,NW
1364716637268,16,Sunday,23.14127,113.3327,0,NW
1364716659491,16,Sunday,23.1409,113.33279,0,W
1364716681714,16,Sunday,23.13979,113.33302,0,W
1364716703937,16,Sunday,23.13911,113.33315,0,W
1364716726160,16,Sunday,23.1375,113.33345,0,W
1364716748383,16,Sunday,23.13713,113.33351,0,W
1364716770606,16,Sunday,23.13712,113.33108,0,S
1364716792856,16,Sunday,23.13155934,113.32866782,1,SE
1364716797096,16,Sunday,23.13157,113.32844,0,S
1364716801336,17,Sunday,23.13175,113.32845,0,E
1364716805576,17,Sunday,23.13188,113.32834,0,SW
1364716809816,17,Sunday,23.13228,113.32835,0,E
1364716814056,17,Sunday,23.13354,113.32841,0,E
1364716818296,17,Sunday,23.13605,113.32841,0,E
1364716822536,17,Sunday,23.13779,113.32841,0,E
1364716826776,17,Sunday,23.13806,113.32841,0,E
1364716831016,17,Sunday,23.13806,113.32835,0,S
1364716835256,17,Sunday,23.13806,113.32827,0,S
1364716839496,17,Sunday,23.138,113.32827,0,W
1364716843736,17,Sunday,23.13785,113.32827,0,W
1364716847976,17,Sunday,23.13773,113.32835,0,NW
1364716852216,17,Sunday,23.13708,113.32834,0,E
1364716856456,17,Sunday,23.13509,113.32835,0,W
1364716860696,17,Sunday,23.13355,113.32835,0,W
1364716864936,17,Sunday,23.13335,113.32835,0,W
1364716869176,17,Sunday,23.13319,113.32824,0,SE
1364716873416,17,Sunday,23.13218,113.32819,0,E
1364716877656,17,Sunday,23.13096,113.32815,0,E
1364716881896,17,Sunday,23.131,113.32706,0,S
1364716886136,17,Sunday,23.13114,113.32707,0,E
1364716890376,17,Sunday,23.13132,113.32707,0,E
1364716894635,17,Sunday,23.13145195,113.32700502,1,SW
1364716927636,17,Sunday,23.13132,113.32707,0,NW
1364716960637,17,Sunday,23.131,113.32706,0,E
1364716993638,17,Sunday,23.13104,113.32582,0,S
1364717026639,17,Sunday,23.13149,113.32584,0,E
1364717059640,17,Sunday,23.13149499,113.32578035,1,S
1364717072947,17,Sunday,23.13106,113.32452,0,S
1364717086254,17,Sunday,23.13101,113.32575,0,N
1364717099561,17,Sunday,23.13101,113.32582,0,N
1364717112868,17,Sunday,23.13104,113.32582,0,E
1364717126175,17,Sunday,23.13149,113.32584,0,E
1364717139483,17,Sunday,23.13135717,113.32453799,1,S
1364717204604,17,Sunday,23.13106,113.32452,0,E
1364717269725,17,Sunday,23.13105,113.32462,0,N
1364717334846,17,Sunday,23.13135454,113.3246367,1,E
1364717349721,17,Sunday,23.13106,113.32444,0,SE
1364717364596,17,Sunday,23.13105,113.32462,0,N
1364717379473,17,Sunday,23.1310538,113.32444388,1,S
1364717420785,17,Sunday,23.13106,113.32444,0,SW
1364717462097,17,Sunday,23.13105,113.32481,0,N
1364717503411,17,Sunday,23.1311855,113.32481417,1,E
