1364512596939|1364469481978|23.12583714|113.43059117|-58.79999923706055|24.0|280.5|21.523243
1364512601376|1
1364513931416|0
1364513933005|1
1364514296746|2
1364514313744|1364514264000|23.12504279|113.43166297|-44.29999923706055|11.0|0.0|0.0
1364514317011|1
1364514673002|0
1364514677530|1
1364519006867|0
1364519008410|1
1364519371605|2
1364519392171|1
1364519622532|0
1364519625221|1
1364523566612|2
1364523630736|1
1364527158710|0
1364527160833|1
1364529104665|0
1364529107863|1
1364529334713|0
1364529336775|1
1364530629511|0
1364530632879|1
1364530966625|2
1364531052426|1
1364534649954|1364514264000|23.12504279|113.43166297|-44.29999923706055|11.0|0.0|0.0
1364534653694|1
1364535837590|0
1364535840317|1
1364536916742|2
1364536976940|1
1364540070103|0
1364540072618|1
1364540381670|2
1364540442801|1
1364543675765|0
1364543678115|1
1364544044345|0
1364544046403|1
1364545664582|0
1364545667887|1
1364546340300|0
1364546342135|1
1364546654628|2
1364546721554|1
1364547479529|1364514264000|23.12504279|113.43166297|-44.29999923706055|11.0|0.0|0.0
1364547483583|1
1364550053668|0
1364550056635|1
1364552207034|1364514264000|23.12504279|113.43166297|-44.29999923706055|11.0|0.0|0.0
1364552211942|1
1364553536427|0
1364553539705|1
1364555441008|0
1364555443794|1
1364555838555|0
1364555841389|1
1364556147240|1364514264000|23.12504279|113.43166297|-44.29999923706055|11.0|0.0|0.0
1364556197855|1
1364557640026|0
1364557643627|1
1364558542846|2
1364558557352|1364558554879|23.1036958|113.44219209|26.299999237060547|30.0|295.8|1.0307764
1364558557604|1
1364559138548|2
1364559165450|1364559163000|23.09904125|113.42855917|-93.9000015258789|47.0|0.0|0.0
1364559165653|1
1364560938420|2
1364560998364|1
1364561251684|0
1364561255026|1
1364570876665|0
1364570878544|1
