1364574091964|0
1364574093926|1
1364575895387|0
1364575896941|1
1364607574903|0
1364607576842|1
1364610393817|0
1364610396525|1
1364611894240|2
1364611907226|1
1364613458867|0
1364613461170|1
1364618557841|0
1364618559738|1
1364619716620|0
1364619719035|1
1364624535254|0
1364624536823|1
1364626743829|1364559163000|23.09904125|113.42855917|-93.9000015258789|47.0|0.0|0.0
1364626782792|1364626775000|23.08826321|113.5232446|68.9000015258789|10.0|0.0|0.0
1364627015129|1
1364627042557|2
1364627170739|1
1364630529495|0
1364630531400|1
1364630829720|2
1364630889735|1
1364632486354|0
1364632489511|1
1364632786703|2
1364632791080|1364632782755|23.08888678|113.52246168|18.200000762939453|17.0|196.9|0.5
1364632791317|1
1364633397626|2
1364633428559|1364633396650|23.11702652|113.46965694|24.399999618530273|18.0|273.4|20.804146
1364633462096|1
1364634651618|2
1364634670072|1364634660794|23.14374098|113.33855365|259.0|37.0|161.7|1.5206907
1364634672521|1
1364636615080|0
1364636616813|1
1364636952945|2
1364636957499|1
1364637730183|0
1364637732546|1
1364639230347|2
1364639236375|1364639227694|23.13863219|113.33658241|51.79999923706055|10.0|24.1|5.640257
1364639236572|1
1364639830457|2
1364639890450|1
1364640268586|0
1364640270461|1
1364641053518|0
1364641058588|1
1364641350809|2
1364641410857|1
1364646232241|0
1364646234196|1
1364646532918|2
1364646536740|1
1364646657418|0
1364646660738|1
1364646970666|2
1364646989277|1364646979650|23.13844947|113.33817856|73.69999694824219|46.0|248.2|6.8007355
1364646989645|1
1364647731680|2
1364647792885|1
1364654851452|0
1364654852983|1
1364655817751|0
1364655819308|1
