1366130474750|0
1366130477056|1
1366154021972|0
1366154023774|1
1366154363741|2
1366154495629|1
1366159067864|0
1366159071595|1
1366161893782|1366001851000|23.16386792|113.51528865|5.199999809265137|21.0|0.0|0.0
1366161897242|1
1366162258593|2
1366162384687|1
1366164594868|2
1366164675496|1
1366167309623|1366001851000|23.16386792|113.51528865|5.199999809265137|21.0|0.0|0.0
1366167929723|1366001851000|23.16386792|113.51528865|5.199999809265137|21.0|0.0|0.0
1366168244611|1
1366171136766|0
1366171140553|1
1366173038925|0
1366173041200|1
1366173339265|2
1366173399059|1
1366178916212|0
1366178918940|1
1366179216550|2
1366179276426|1
1366180808978|0
1366180811295|1
1366181109396|2
1366181169121|1
1366186287243|0
1366186288663|1
1366186652919|2
1366186777701|1
1366188231340|0
1366188233028|1
1366188532469|2
1366188647186|1
1366195497166|0
1366195500125|1
1366198569011|0
1366198571467|1
1366198869780|2
1366199005534|1
1366201449226|0
1366201452378|1
1366204038935|0
1366204040702|1
1366212450673|0
1366212452706|1
