1365614033021|0
1365614034870|1
1365614333386|2
1365614393173|1
1365638913304|2
1365639028874|1
1365639069110|0
1365639070980|1
1365639369337|2
1365639429312|1
1365639969387|2
1365640029396|1
1365642015016|0
1365642017105|1
1365643459868|0
1365643802755|1
1365659806298|0
1365659807931|1
1365670923635|2
1365671062739|1
1365673622305|0
1365673923677|1
1365674557862|2
1365674680110|1
1365681232186|0
1365681235318|1
1365684251717|0
1365684254780|1
1365684552235|2
1365684612002|1
1365685751882|2
1365685759985|1365685716625|23.13626073|113.37089902|25.299999237060547|13.0|157.1|18.434004
1365685760176|1
1365686848760|1365685716625|23.13626073|113.37089902|25.299999237060547|13.0|157.1|18.434004
1365686909066|1365686865000|23.12502131|113.36218173|18.899999618530273|214.0|0.0|0.0
1365687149011|1
1365688127888|0
1365688129618|1
1365688428202|2
1365688435799|1365688392000|23.12491477|113.36170824|19.100000381469727|35.0|0.0|0.0
1365688435928|1
1365689259674|0
1365689262151|1
1365695333109|0
1365695335010|1
