1366301951367|0
1366301953717|1
1366306173108|0
1366306174641|1
1366327697491|1366268894000|23.08789009|113.52165334|127.69999694824219|26.0|0.0|0.0
1366327998027|1
1366330397634|2
1366330408109|1
1366330426077|0
1366330427885|1
1366331295999|0
1366331298133|1
1366331602839|2
1366331732615|1
1366338784716|0
1366338786469|1
1366343650157|0
1366343652516|1
1366343999232|0
1366344009060|1
1366345837204|0
1366345841247|1
1366346202657|2
1366346336815|1
1366348424417|0
1366348426364|1
1366360139685|2
1366360289345|1
1366360739651|2
1366360873436|1
1366364752671|0
1366364755026|1
1366365117631|2
1366365246870|1
1366369038576|0
1366369041387|1
1366369377784|2
1366369519267|1
1366369939139|2
1366369950241|1
1366371345064|0
1366371645383|1
1366372845505|2
1366372850782|1366372850878|23.11153223|113.50779053|31.0|6.0|356.0|20.524376
1366372850930|1
1366373592931|1366372850878|23.11153223|113.50779053|31.0|6.0|356.0|20.524376
1366373597954|1366373597875|23.12929536|113.41705924|9.800000190734863|10.0|285.6|15.074814
1366373598057|1
1366373920668|2
1366373926593|1366373925883|23.1414381|113.37299895|21.0|4.0|336.3|13.259431
1366373950611|1
1366377430695|0
1366377432846|1
1366377731267|2
1366377734249|1
1366381732097|0
1366381733566|1
