1366829534933|0
1366829537135|1
1366845393664|0
1366845395911|1
1366848099627|2
1366848130555|1366848088943|23.08797313|113.5204936|38.599998474121094|24.0|162.9|3.5794554
1366848190992|1
1366848692316|0
1366848696148|1
1366851994533|2
1366852116393|1
1366853620487|0
1366853622301|1
1366855426556|0
1366855429700|1
1366855727060|2
1366855786812|1
1366857279289|0
1366857281711|1
1366857377629|0
1366857379332|1
1366857677784|2
1366857737871|1
1366861162647|0
1366861164860|1
1366862380531|0
1366862382044|1
1366862598630|0
1366862600738|1
1366863860567|0
1366863862549|1
1366864160705|2
1366864166456|1
1366865001008|1366848088943|23.08797313|113.5204936|38.599998474121094|24.0|162.9|3.5794554
1366865005830|1
1366866085803|1366848088943|23.08797313|113.5204936|38.599998474121094|24.0|162.9|3.5794554
1366866145162|1
1366868185110|2
1366868245180|1
1366869143044|0
1366869144832|1
1366869809892|0
1366869812849|1
1366871504409|0
1366871506425|1
1366871809625|2
1366871897749|1
1366872244792|0
1366872247089|1
1366873931044|0
1366873933569|1
1366875788437|0
1366875790737|1
1366877292253|1366848088943|23.08797313|113.5204936|38.599998474121094|24.0|162.9|3.5794554
1366877348588|1
1366877592409|2
1366877671220|1
1366883057608|2
1366883117674|1
1366883592317|2
1366883600661|1
1366883616237|0
1366883617799|1
1366884382667|0
1366884385858|1
1366884679808|2
1366884739790|1
1366885062413|0
1366885064159|1
1366887613017|0
1366887616550|1
1366888510971|2
1366888517017|1366888476482|23.10410166|113.44255573|12.600000381469727|8.0|312.1|3.0413814
1366888517179|1
1366889710721|2
1366889717131|1366889676473|23.11816823|113.38472181|54.099998474121094|12.0|0.0|0.0
1366889717301|1
1366890339625|2
1366890346707|1366890305450|23.12300101|113.36700036|56.099998474121094|22.0|248.7|1.75
1366890369586|1
1366890713522|0
1366890715649|1
1366891013954|2
1366891025645|1366890985000|23.12487002|113.36221849|60.0|34.0|0.0|0.0
1366891025892|1
1366892665275|0
1366892667184|1
1366892965579|2
1366893025455|1
1366893440807|0
1366893444496|1
1366893743543|2
1366893801011|1
1366894541125|0
1366894543479|1
1366897604237|0
1366897606638|1
